id,group_id,hop_index,n_hops,hop,label,question,answer,source,supporting_title,supporting_sent_id,is_injected_error,split
5ab8ef895542991b5579f05d-clean,5ab8ef895542991b5579f05d,1,2,The emperors Titus and Domitian were his cousins.,0,Titus Flavius Clemens was a cousin to the Roman emperor who ruled during what years?,81 to 96,hotpotqa,Titus Flavius Clemens (consul),2,False,validation
5ab8ef895542991b5579f05d-clean,5ab8ef895542991b5579f05d,2,2,"Domitian ( ; Latin: ""Titus Flavius Caesar Domitianus Augustus"" ; 24 October 51 – 18 September 96) was Roman emperor from 81 to 96.",0,Titus Flavius Clemens was a cousin to the Roman emperor who ruled during what years?,81 to 96,hotpotqa,Domitian,0,False,validation
5ab8ef895542991b5579f05d-error,5ab8ef895542991b5579f05d,1,2,The emperors Titus and Domitian were his cousins.,0,Titus Flavius Clemens was a cousin to the Roman emperor who ruled during what years?,81 to 96,hotpotqa,Titus Flavius Clemens (consul),2,False,validation
5ab8ef895542991b5579f05d-error,5ab8ef895542991b5579f05d,2,2,"Domitian ( ; Latin: ""Titus Flavius Caesar Domitianus Augustus"" ; 24 October 54 – 18 September 96) was Roman emperor from 81 to 96.",1,Titus Flavius Clemens was a cousin to the Roman emperor who ruled during what years?,81 to 96,hotpotqa,Domitian,0,True,validation
5a7ea45c5542994959419a3e-clean,5a7ea45c5542994959419a3e,1,2,"The carrier operated a mixed fleet of Beechcraft 1900, Piper Navajo Chieftains, Beech 99 Airliners, and also occasionally utilized a Beech King Air 90 as a back-up aircraft.",0,"What was an American regional airline called when it was founded in 1982, that company acquired a carrier operated a mixed fleet of Beechcraft 1900, Piper Navajo Chieftains, Beech 99 Airliners, and also occasionally utilized a Beech King Air 90 as a back-up aircraft?",Atlantic Air,hotpotqa,Mall Airways,1,False,test
5a7ea45c5542994959419a3e-clean,5a7ea45c5542994959419a3e,2,2,"Business Express Airlines (IATA: HQ) , often referred to as Business Express or BizEX, was an American regional airline founded as Atlantic Air in 1982.",0,"What was an American regional airline called when it was founded in 1982, that company acquired a carrier operated a mixed fleet of Beechcraft 1900, Piper Navajo Chieftains, Beech 99 Airliners, and also occasionally utilized a Beech King Air 90 as a back-up aircraft?",Atlantic Air,hotpotqa,Business Express Airlines,0,False,test
5a7ea45c5542994959419a3e-error,5a7ea45c5542994959419a3e,1,2,"The carrier operated a mixed fleet of Beechcraft 1900, Piper Navajo Chieftains, Beech 99 Airliners, and also occasionally utilized a Beech King Air 92 as a back-up aircraft.",1,"What was an American regional airline called when it was founded in 1982, that company acquired a carrier operated a mixed fleet of Beechcraft 1900, Piper Navajo Chieftains, Beech 99 Airliners, and also occasionally utilized a Beech King Air 90 as a back-up aircraft?",Atlantic Air,hotpotqa,Mall Airways,1,True,test
5a7ea45c5542994959419a3e-error,5a7ea45c5542994959419a3e,2,2,"Business Express Airlines (IATA: HQ) , often referred to as Business Express or BizEX, was an American regional airline founded as Atlantic Air in 1982.",0,"What was an American regional airline called when it was founded in 1982, that company acquired a carrier operated a mixed fleet of Beechcraft 1900, Piper Navajo Chieftains, Beech 99 Airliners, and also occasionally utilized a Beech King Air 90 as a back-up aircraft?",Atlantic Air,hotpotqa,Business Express Airlines,0,False,test
5a89e8075542992e4fca846e-clean,5a89e8075542992e4fca846e,1,2,Woodward Avenue starts in the center of downtown Detroit and ends in the city of Pontiac.,0,What was the population of the city where Woodward Avenue ends in 2010?,"59,515",hotpotqa,Woodward Corridor,2,False,train
5a89e8075542992e4fca846e-clean,5a89e8075542992e4fca846e,2,2,"As of the 2010 census, the city had a total population of 59,515.",0,What was the population of the city where Woodward Avenue ends in 2010?,"59,515",hotpotqa,"Pontiac, Michigan",1,False,train
5a89e8075542992e4fca846e-error,5a89e8075542992e4fca846e,1,2,Woodward Avenue starts in the center of downtown Detroit and ends in the city of Pontiac.,0,What was the population of the city where Woodward Avenue ends in 2010?,"59,515",hotpotqa,Woodward Corridor,2,False,train
5a89e8075542992e4fca846e-error,5a89e8075542992e4fca846e,2,2,"As of the 2011 census, the city had a total population of 59,515.",1,What was the population of the city where Woodward Avenue ends in 2010?,"59,515",hotpotqa,"Pontiac, Michigan",1,True,train
5a77879c55429949eeb29ed2-clean,5a77879c55429949eeb29ed2,1,2,"A fictional Navy drama set in the Pacific during World War II, it was directed by Edward Dmytryk and produced by Stanley Kramer, and stars Humphrey Bogart, José Ferrer, Van Johnson, and Fred MacMurray.",0,"which star of The Caine Mutiny was born on August 25, 1916 ?",Van Johnson,hotpotqa,The Caine Mutiny (film),1,False,validation
5a77879c55429949eeb29ed2-clean,5a77879c55429949eeb29ed2,2,2,"Charles Van Dell Johnson ( ; August 25, 1916 – December 12, 2008) was an American film and television actor and dancer who was a major star at Metro-Goldwyn-Mayer during and after World War II.",0,"which star of The Caine Mutiny was born on August 25, 1916 ?",Van Johnson,hotpotqa,Van Johnson,0,False,validation
5a77879c55429949eeb29ed2-error,5a77879c55429949eeb29ed2,1,2,"A fictional Navy drama set in the Pacific during World War II, it was directed by Edward Dmytryk and produced by Stanley Kramer, and stars Humphrey Bogart, José Ferrer, Alberta Gallatin, and Fred MacMurray.",1,"which star of The Caine Mutiny was born on August 25, 1916 ?",Van Johnson,hotpotqa,The Caine Mutiny (film),1,True,validation
5a77879c55429949eeb29ed2-error,5a77879c55429949eeb29ed2,2,2,"Charles Van Dell Johnson ( ; August 25, 1916 – December 12, 2008) was an American film and television actor and dancer who was a major star at Metro-Goldwyn-Mayer during and after World War II.",0,"which star of The Caine Mutiny was born on August 25, 1916 ?",Van Johnson,hotpotqa,Van Johnson,0,False,validation
5add381f5542990dbb2f7dcf-clean,5add381f5542990dbb2f7dcf,1,2,"The Trojans were led by third-year head coach Lane Kiffin, played their home games at Los Angeles Memorial Coliseum, and were members of the South Division of the Pac-12 Conference.",0,"At which university is the American football coach, who coached the 2012 USC Trojans football team, currently head football coach?",Florida Atlantic University,hotpotqa,2012 USC Trojans football team,1,False,test
5add381f5542990dbb2f7dcf-clean,5add381f5542990dbb2f7dcf,2,2,"Lane Monte Kiffin (born May 9, 1975) is an American football coach who is currently the head football coach at Florida Atlantic University.",0,"At which university is the American football coach, who coached the 2012 USC Trojans football team, currently head football coach?",Florida Atlantic University,hotpotqa,Lane Kiffin,0,False,test
5add381f5542990dbb2f7dcf-error,5add381f5542990dbb2f7dcf,1,2,"The Trojans were led by third-year head coach Lane Kiffin, played their home games at Los Angeles Memorial Coliseum, and were members of the South Division of the Pac-12 Conference.",0,"At which university is the American football coach, who coached the 2012 USC Trojans football team, currently head football coach?",Florida Atlantic University,hotpotqa,2012 USC Trojans football team,1,False,test
5add381f5542990dbb2f7dcf-error,5add381f5542990dbb2f7dcf,2,2,"Lane Monte Kiffin (born May 9, 1977) is an American football coach who is currently the head football coach at Florida Atlantic University.",1,"At which university is the American football coach, who coached the 2012 USC Trojans football team, currently head football coach?",Florida Atlantic University,hotpotqa,Lane Kiffin,0,True,test
5abe455055429976d4830ace-clean,5abe455055429976d4830ace,1,4,"Double Income, No Kids Yet is a British radio sitcom written by David Spicer and originally broadcast on BBC Radio 4 from June 2001 to November 2003.",0,"What is the name of the Scottish actor who has played the part of 'Doctor Who', and who played the part of Daniel in a British radio sitcom as part of a childless couple?",David Tennant,hotpotqa,"Double Income, No Kids Yet",0,False,validation
5abe455055429976d4830ace-clean,5abe455055429976d4830ace,2,4,"There were three series of six episodes each starring David Tennant as Daniel and Elizabeth Carling as Lucy, a childless couple in a world of people with children.",0,"What is the name of the Scottish actor who has played the part of 'Doctor Who', and who played the part of Daniel in a British radio sitcom as part of a childless couple?",David Tennant,hotpotqa,"Double Income, No Kids Yet",1,False,validation
5abe455055429976d4830ace-clean,5abe455055429976d4830ace,3,4,David Tennant (born David John McDonald; 18 April 1971) is a Scottish actor and voice actor.,0,"What is the name of the Scottish actor who has played the part of 'Doctor Who', and who played the part of Daniel in a British radio sitcom as part of a childless couple?",David Tennant,hotpotqa,David Tennant,0,False,validation
5abe455055429976d4830ace-clean,5abe455055429976d4830ace,4,4,"He is best known for his roles as the Tenth Doctor in the British television series ""Doctor Who"", Alec Hardy in ""Broadchurch"", Giacomo Casanova in the TV serial ""Casanova"", Kilgrave in ""Jessica Jones"", and Barty Crouch, Jr.",0,"What is the name of the Scottish actor who has played the part of 'Doctor Who', and who played the part of Daniel in a British radio sitcom as part of a childless couple?",David Tennant,hotpotqa,David Tennant,1,False,validation
5abe455055429976d4830ace-error,5abe455055429976d4830ace,1,4,"Double Income, No Kids Yet is a British radio sitcom written by David Spicer and originally broadcast on BBC Radio 4 from June 2001 to November 2003.",0,"What is the name of the Scottish actor who has played the part of 'Doctor Who', and who played the part of Daniel in a British radio sitcom as part of a childless couple?",David Tennant,hotpotqa,"Double Income, No Kids Yet",0,False,validation
5abe455055429976d4830ace-error,5abe455055429976d4830ace,2,4,"There were three series of six episodes each starring David Tennant as Daniel and Elizabeth Carling as Lucy, a childless couple in a world of people with children.",0,"What is the name of the Scottish actor who has played the part of 'Doctor Who', and who played the part of Daniel in a British radio sitcom as part of a childless couple?",David Tennant,hotpotqa,"Double Income, No Kids Yet",1,False,validation
5abe455055429976d4830ace-error,5abe455055429976d4830ace,3,4,Peter Birrel (born David John McDonald; 18 April 1971) is a Scottish actor and voice actor.,1,"What is the name of the Scottish actor who has played the part of 'Doctor Who', and who played the part of Daniel in a British radio sitcom as part of a childless couple?",David Tennant,hotpotqa,David Tennant,0,True,validation
5abe455055429976d4830ace-error,5abe455055429976d4830ace,4,4,"He is best known for his roles as the Tenth Doctor in the British television series ""Doctor Who"", Alec Hardy in ""Broadchurch"", Giacomo Casanova in the TV serial ""Casanova"", Kilgrave in ""Jessica Jones"", and Barty Crouch, Jr.",0,"What is the name of the Scottish actor who has played the part of 'Doctor Who', and who played the part of Daniel in a British radio sitcom as part of a childless couple?",David Tennant,hotpotqa,David Tennant,1,False,validation
5a8f2bb055429918e830d1ba-clean,5a8f2bb055429918e830d1ba,1,5,"The Lottery is a 2010 documentary film about the controversy surrounding public and charter schools in the United States, directed by Madeleine Sackler.",0,"""The Lottery"" has the same cinematographer as what mockumentary following characters from the ""Da Ali G Show""?",Brüno.,hotpotqa,The Lottery (2010 film),0,False,validation
5a8f2bb055429918e830d1ba-clean,5a8f2bb055429918e830d1ba,2,5,"The film was produced by Blake Ashman-Kipervaser, James Lawler, and Madeleine Sackler.",0,"""The Lottery"" has the same cinematographer as what mockumentary following characters from the ""Da Ali G Show""?",Brüno.,hotpotqa,The Lottery (2010 film),1,False,validation
5a8f2bb055429918e830d1ba-clean,5a8f2bb055429918e830d1ba,3,5,"The cinematographer was Wolfgang Held (""Brüno"", ""Metallica: Some Kind of Monster"", ""Children Underground"").",0,"""The Lottery"" has the same cinematographer as what mockumentary following characters from the ""Da Ali G Show""?",Brüno.,hotpotqa,The Lottery (2010 film),2,False,validation
5a8f2bb055429918e830d1ba-clean,5a8f2bb055429918e830d1ba,4,5,"Brüno is a 2009 British-American mockumentary comedy film directed by Larry Charles and starring Sacha Baron Cohen, who produced, co-wrote, and played the gay Austrian fashion journalist Brüno.",0,"""The Lottery"" has the same cinematographer as what mockumentary following characters from the ""Da Ali G Show""?",Brüno.,hotpotqa,Brüno,0,False,validation
5a8f2bb055429918e830d1ba-clean,5a8f2bb055429918e830d1ba,5,5,"It is the third film based on one of Cohen's characters from ""Da Ali G Show""; the first were ""Ali G Indahouse"" and ""Borat"".",0,"""The Lottery"" has the same cinematographer as what mockumentary following characters from the ""Da Ali G Show""?",Brüno.,hotpotqa,Brüno,1,False,validation
5a8f2bb055429918e830d1ba-error,5a8f2bb055429918e830d1ba,1,5,"The Lottery is a 2012 documentary film about the controversy surrounding public and charter schools in the United States, directed by Madeleine Sackler.",1,"""The Lottery"" has the same cinematographer as what mockumentary following characters from the ""Da Ali G Show""?",Brüno.,hotpotqa,The Lottery (2010 film),0,True,validation
5a8f2bb055429918e830d1ba-error,5a8f2bb055429918e830d1ba,2,5,"The film was produced by Blake Ashman-Kipervaser, James Lawler, and Madeleine Sackler.",0,"""The Lottery"" has the same cinematographer as what mockumentary following characters from the ""Da Ali G Show""?",Brüno.,hotpotqa,The Lottery (2010 film),1,False,validation
5a8f2bb055429918e830d1ba-error,5a8f2bb055429918e830d1ba,3,5,"The cinematographer was Wolfgang Held (""Brüno"", ""Metallica: Some Kind of Monster"", ""Children Underground"").",0,"""The Lottery"" has the same cinematographer as what mockumentary following characters from the ""Da Ali G Show""?",Brüno.,hotpotqa,The Lottery (2010 film),2,False,validation
